host_monotonic_s,session_id,command_sequence,applied_sequence,state,reject_reason,command_age_ms,ack_latency_ms,rssi_dbm,response_mask,leader_0,leader_1,leader_2,leader_3,leader_4,leader_5,target_0,target_1,target_2,target_3,target_4,target_5,measured_0,measured_1,measured_2,measured_3,measured_4,measured_5,leader_boot_session_id,leader_sample_sequence,leader_sample_gap_ms,leader_sample_age_ms,leader_response_mask,leader_model_mask,leader_torque_off_mask,leader_calibration_crc32,leader_read_errors,leader_torque_errors,leader_rssi_dbm,leader_recovery_count,control_chain_ack_latency_ms
12151.049325646,12670509,44,43,1,0,15,64.6480019986484,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.082797256,12670509,45,44,1,0,33,64.97453299925837,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.149396394,12670509,47,46,1,0,15,64.64879699888115,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.18276958,12670509,48,47,1,0,33,64.91057499988528,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.249485547,12670509,50,49,1,0,15,64.76283799929661,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.282508687,12670509,51,50,1,0,34,64.65857500006678,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.349242139,12670509,53,52,1,0,19,64.74795299982361,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.382555595,12670509,54,53,1,0,33,64.95959000130824,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.449381065,12670509,56,55,1,0,19,64.89892600075109,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.482603092,12670509,57,56,1,0,34,64.92484099908324,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.549486413,12670509,59,58,1,0,19,65.03883900040819,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.582554385,12670509,60,59,1,0,33,64.67324900040694,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.64915688,12670509,62,61,1,0,15,64.59408799855737,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.682501449,12670509,63,62,1,0,31,64.72908599971561,-48,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.749399197,12670509,65,64,1,0,18,65.0904440008162,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.815883051,12670509,67,65,1,0,33,98.11543199975858,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.84935305,12670509,68,66,1,0,47,98.03291800017178,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.88260522,12670509,69,68,1,0,34,64.91779899988614,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12151.949426667,12670509,71,70,1,0,19,64.92570500086003,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.01589118,12670509,73,71,1,0,12,98.29062900098506,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.049466716,12670509,74,73,1,0,19,65.0941710009647,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.082467836,12670509,75,74,1,0,34,64.54086700068729,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.149389008,12670509,77,76,1,0,11,65.00167500053067,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.182631458,12670509,78,77,1,0,34,65.0028759991983,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.249463339,12670509,80,79,1,0,15,64.8711359990557,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.282655494,12670509,81,80,1,0,34,64.84066200027883,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.349431761,12670509,83,82,1,0,15,64.85943400002725,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.415977884,12670509,85,83,1,0,37,98.10525200009579,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.449314412,12670509,86,85,1,0,19,64.83237500106043,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.515967939,12670509,88,86,1,0,33,98.02233099981095,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.549407768,12670509,89,88,1,0,19,65.09663699944213,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.582423164,12670509,90,89,1,0,34,64.53196499933256,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.649135912,12670509,92,91,1,0,19,64.97999199928017,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.68241197,12670509,93,92,1,0,38,65.08963699889136,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.749089663,12670509,95,94,1,0,19,64.84650200036413,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.815729707,12670509,97,95,1,0,33,98.35940999982995,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
12152.849218286,12670509,98,97,1,0,19,65.22493000011309,-49,63,0.4896421845574537,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.200587803085965,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.10891263593988053,-1.880660445947796,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,,,,,,,,,,,,,
