host_monotonic_s,session_id,command_sequence,applied_sequence,state,reject_reason,command_age_ms,ack_latency_ms,rssi_dbm,response_mask,leader_0,leader_1,leader_2,leader_3,leader_4,leader_5,target_0,target_1,target_2,target_3,target_4,target_5,measured_0,measured_1,measured_2,measured_3,measured_4,measured_5,leader_boot_session_id,leader_sample_sequence,leader_sample_gap_ms,leader_sample_age_ms,leader_response_mask,leader_model_mask,leader_torque_off_mask,leader_calibration_crc32,leader_read_errors,leader_torque_errors,leader_rssi_dbm,leader_recovery_count,control_chain_ack_latency_ms
10509.182301763,1890068650,206,205,1,0,19,66.41617499917629,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,772,33.042324999769335,0.30287499976111576,63,63,63,2637611057,0,0,-39,0,66.83288999920478
10509.21568377,1890068650,207,207,1,0,5,32.93343699988327,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,776,33.41116699994018,0.3009829997608904,63,63,63,2637611057,0,0,-39,0,33.338055000058375
10509.249021897,1890068650,208,208,1,0,19,32.82566899906669,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,777,33.39427299943054,0.3396829997655004,63,63,63,2637611057,0,0,-39,0,33.28190899992478
10509.315556217,1890068650,210,209,1,0,35,66.06782499875408,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,779,33.3276229994226,0.3150240008835681,63,63,63,2637611057,0,0,-39,0,66.48860600034823
10509.382117514,1890068650,212,211,1,0,20,65.75204600085272,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,783,33.49569099918881,0.42011299956357107,63,63,63,2637611057,0,0,-39,0,66.34633300018322
10509.415548932,1890068650,213,212,1,0,42,66.2232890008454,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,784,33.08843599916145,0.3534010011208011,63,63,63,2637611057,0,0,-39,0,66.68931500098552
10509.482223324,1890068650,215,214,1,0,19,66.25003699991794,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,788,33.42045799945481,0.29938400075479876,63,63,63,2637611057,0,0,-39,0,66.63179899987881
10509.51556269,1890068650,216,215,1,0,42,66.29093999981706,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,789,33.21544800019183,0.3747509999811882,63,63,63,2637611057,0,0,-39,0,66.75571699997818
10509.548834682,1890068650,217,217,1,0,17,32.842808999703266,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,793,33.3402100004605,0.3065149994654348,63,63,63,2637611057,0,0,-39,0,33.22993099936866
10509.615433799,1890068650,219,219,1,0,3,32.8635049991135,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,796,33.26389200083213,0.35598599970398936,63,63,63,2637611057,0,0,-39,0,33.293638998657116
10509.648835742,1890068650,220,220,1,0,17,32.98740500031272,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,797,33.33572399969853,0.28983300035179127,63,63,63,2637611057,0,0,-39,0,33.35985800003982
10509.715667724,1890068650,222,221,1,0,35,66.40138600050705,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,799,33.4001890005311,0.3151659984723665,63,63,63,2637611057,0,0,-39,0,66.79165099922102
10509.782363501,1890068650,224,223,1,0,23,66.22044300092966,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,802,33.42377800072427,0.3175879992340924,63,63,63,2637611057,0,0,-39,0,66.64920500043081
10509.815670606,1890068650,225,225,1,0,5,32.840851999935694,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,806,33.488896999188,0.3041660002054414,63,63,63,2637611057,0,0,-39,0,33.26335000019753
10509.88240984,1890068650,227,226,1,0,17,66.24611000006553,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,807,33.30922900022415,0.3197879996150732,63,63,63,2637611057,0,0,-39,0,66.69335500009765
10509.915670615,1890068650,228,228,1,0,4,32.79050200035272,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,810,33.758915998987504,0.31101400054467376,63,63,63,2637611057,0,0,-39,0,33.21431500080507
10509.982367554,1890068650,230,229,1,0,17,66.23416499860468,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,812,33.2596360003663,0.3030459993169643,63,63,63,2637611057,0,0,-39,0,66.65161799901398
10510.08237202,1890068650,233,231,1,0,37,99.50506200038944,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,815,33.49502299897722,0.3326250007376075,63,63,63,2637611057,0,0,-39,0,99.95473200069682
10510.149019515,1890068650,235,234,1,0,5,66.172311999253,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,821,66.97013099983451,0.31310499980463646,63,63,63,2637611057,0,0,-38,0,66.59973599926161
10510.182082981,1890068650,236,235,1,0,11,65.95413700051722,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,822,33.18828000010399,0.3770869989239145,63,63,63,2637611057,0,0,-38,0,66.47492199954286
10510.215674689,1890068650,237,235,1,0,62,65.95413700051722,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,822,33.18828000010399,0.3770869989239145,63,63,63,2637611057,0,0,-38,0,66.47492199954286
10510.282394373,1890068650,239,237,1,0,45,99.87811800056079,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,825,33.05770900078642,0.29692399948544335,63,63,63,2637611057,0,0,-38,0,100.26896999988821
10510.34875087,1890068650,241,239,1,0,20,99.31937100009236,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,829,33.20454599997902,0.37572200017166324,63,63,63,2637611057,0,0,-38,0,99.82659299930674
10510.382150483,1890068650,242,241,1,0,19,66.416751998986,-40,63,4.632768361581924,-99.83443708609272,95.53610503282275,53.67983367983368,3.8339438339438487,7.274063188831742,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,830,33.518652999191545,33.17370600052527,63,63,63,2637611057,0,0,-38,0,99.70755299946177
10510.415588717,1890068650,243,242,1,0,35,66.30414100072812,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,833,66.36179800079844,0.3864449990942376,63,63,63,2637611057,0,0,-38,0,66.78398899930471
10510.48224249,1890068650,245,244,1,0,9,66.18677299957199,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,837,33.441344001403195,0.30394699933822267,63,63,63,2637611057,0,0,-38,0,66.60192599883885
10510.515560153,1890068650,246,246,1,0,5,32.86389099957887,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,841,33.30531699975836,0.319528000545688,63,63,63,2637611057,0,0,-38,0,33.271625001361826
10510.582349699,1890068650,248,247,1,0,17,66.3576449987886,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,843,33.316465000098106,0.30187199990905356,63,63,63,2637611057,0,0,-38,0,66.74470600046334
10510.615745843,1890068650,249,249,1,0,4,32.92038400104502,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,846,33.300505001534475,0.3400770001462661,63,63,63,2637611057,0,0,-38,0,33.34821499993268
10510.682316206,1890068650,251,250,1,0,19,66.11454100129777,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,848,33.647525999185746,0.06581100024050102,63,63,63,2637611057,0,0,-38,0,66.27105200095684
10510.71581224,1890068650,252,252,1,0,4,33.08505299901299,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,851,33.42544299994188,0.2891889998863917,63,63,63,2637611057,0,0,-38,0,33.454512999014696
10510.749249915,1890068650,253,253,1,0,19,32.866154999283026,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,853,33.50173999933759,0.39491400093538687,63,63,63,2637611057,0,0,-38,0,33.390447999408934
10510.815914267,1890068650,255,255,1,0,5,33.026297998731025,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,856,33.09698199882405,0.36979600008635316,63,63,63,2637611057,0,0,-38,0,33.52043199993204
10510.882474628,1890068650,257,256,1,0,19,66.06445200122835,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,857,33.564938999916194,0.3224930005671922,63,63,63,2637611057,0,0,-38,0,66.51585400140902
10510.915926703,1890068650,258,258,1,0,5,32.97849600130576,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,861,33.3436860000802,0.3076779994444223,63,63,63,2637611057,0,0,-38,0,33.405092000975856
10510.98244131,1890068650,260,259,1,0,19,66.01581299946702,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,863,33.600914999624365,0.18588599959912244,63,63,63,2637611057,0,0,-38,0,66.31878400003188
10511.015769717,1890068650,261,261,1,0,5,32.90828199897078,-40,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,866,33.30438000011782,0.2971520007122308,63,63,63,2637611057,0,0,-38,0,33.28737300034845
10511.082652997,1890068650,263,262,1,0,19,66.38708799982851,-39,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,868,33.34037600143347,0.32871199982764665,63,63,63,2637611057,0,0,-38,0,66.83027699909871
10511.115853411,1890068650,264,263,1,0,35,66.41759500053013,-39,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,869,33.1710149985156,0.35825300074066035,63,63,63,2637611057,0,0,-38,0,66.85967600060394
10511.182596272,1890068650,266,265,1,0,13,66.27256899992062,-39,63,4.55743879472692,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.038202765979580854,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,873,33.20051999980933,0.30698199952894356,63,63,63,2637611057,0,0,-38,0,66.69524199969601
10511.215929204,1890068650,267,267,1,0,5,32.824596999489586,-39,63,4.482109227871931,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.03958999304990598,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,875,33.48760699918785,0.31153000054473523,63,63,63,2637611057,0,0,-38,0,33.27144600007159
10511.282502416,1890068650,269,268,1,0,19,66.0764369986282,-39,63,4.482109227871931,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.03958999304990598,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,877,33.31806900132506,0.32134100001712795,63,63,63,2637611057,0,0,-38,0,66.5265889983857
10511.348907132,1890068650,271,269,1,0,37,99.14131500045187,-39,63,4.482109227871931,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.03958999304990598,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,879,33.27428999909898,0.37021100069978274,63,63,63,2637611057,0,0,-38,0,99.65701500004798
10511.382137059,1890068650,272,271,1,0,20,66.07073099985428,-39,63,4.406779661016941,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.0409772201202311,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,881,33.298692000244046,33.389465999789536,63,63,63,2637611057,0,0,-38,0,99.5882499992149
10511.415569762,1890068650,273,273,1,0,5,32.98082000037539,-39,63,4.406779661016941,-99.83443708609272,95.53610503282275,53.76299376299377,3.9804639804639947,7.274063188831742,-0.0409772201202311,-1.8791264651599104,1.5968740001889525,1.411269978812983,-0.09203884727313846,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,886,33.22950099936861,0.32845500027178787,63,63,63,2637611057,0,0,-38,0,33.38889500082587
10511.482517575,1890068650,275,274,1,0,21,66.5272369988088,-39,63,3.879472693032014,-99.83443708609272,95.53610503282275,53.84615384615387,4.029304029304043,7.274063188831742,-0.05068780961250763,-1.8791264651599104,1.5968740001889525,1.4128116135590625,-0.09050486648525283,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,888,33.43372699964675,0.28924500111315865,63,63,63,2637611057,0,0,-38,0,66.9029809996573
10511.51590414,1890068650,276,276,1,0,5,32.87820399964403,-39,63,2.9755178907721245,-99.83443708609272,95.53610503282275,54.01247401247403,4.029304029304043,7.274063188831742,-0.06733453445641012,-1.8791264651599104,1.5968740001889525,1.41589488305122,-0.09050486648525283,-0.4724660826687775,-0.03681553890925539,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,891,33.518123000249034,0.33252699904551264,63,63,63,2637611057,0,0,-38,0,33.33742699942377
10511.549207949,1890068650,277,277,1,0,21,32.82218599997577,-39,63,2.4482109227871973,-99.83443708609272,95.53610503282275,54.0956340956341,4.078144078144092,7.274063188831742,-0.0770451239486863,-1.8791264651599104,1.5968740001889525,1.4174365177972985,-0.08897088569736719,-0.4724660826687775,-0.044485442848683596,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,892,33.38265899947146,0.3104480001638876,63,63,63,2637611057,0,0,-38,0,33.25857699928747
10511.61567163,1890068650,279,279,1,0,4,32.68846399987524,-39,63,0.1883239171374811,-99.83443708609272,95.53610503282275,54.0956340956341,4.078144078144092,7.274063188831742,-0.11866193605844268,-1.8791264651599104,1.5968740001889525,1.4174365177972985,-0.08897088569736719,-0.4724660826687775,-0.05829126993965436,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,896,33.23595199981355,0.36542300040309783,63,63,63,2637611057,0,0,-38,0,33.18110500003968
10511.682567918,1890068650,281,280,1,0,19,66.39201200050593,-39,63,-0.7909604519773978,-99.83443708609272,95.53610503282275,54.17879417879419,4.078144078144092,7.274063188831742,-0.1366958879726703,-1.8791264651599104,1.5968740001889525,1.4189781525433773,-0.08897088569736719,-0.4724660826687775,-0.08436894333371027,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,898,33.229341001060675,0.3338719998282613,63,63,63,2637611057,0,0,-38,0,66.84805199984112
10511.715740399,1890068650,282,282,1,0,5,32.70940100082953,-39,63,-1.3935969868173288,-99.83443708609272,95.53610503282275,54.17879417879419,4.078144078144092,7.274063188831742,-0.14779370453527194,-1.8791264651599104,1.5968740001889525,1.4189781525433773,-0.08897088569736719,-0.4724660826687775,-0.10891263593988053,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,901,33.4294639997097,0.29355900005612057,63,63,63,2637611057,0,0,-38,0,33.127226000942755
10511.782538288,1890068650,284,283,1,0,17,66.27822600057698,-39,63,-2.3728813559321935,-99.83443708609272,95.53610503282275,54.17879417879419,4.078144078144092,7.274063188831742,-0.16582765644949954,-1.8791264651599104,1.5968740001889525,1.4189781525433773,-0.08897088569736719,-0.4724660826687775,-0.12118448224296566,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,903,33.174109001265606,0.33194399838976096,63,63,63,2637611057,0,0,-38,0,66.75100599932193
10511.815959098,1890068650,285,284,1,0,39,66.1894980003126,-39,63,-2.7495291902071557,-99.83443708609272,95.53610503282275,54.17879417879419,4.078144078144092,7.274063188831742,-0.17276379180112583,-1.8791264651599104,1.5968740001889525,1.4189781525433773,-0.08897088569736719,-0.4724660826687775,-0.13345632854605077,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,904,33.45450399865513,0.37475600038305856,63,63,63,2637611057,0,0,-38,0,66.71731200003705
10511.849264144,1890068650,286,286,1,0,17,32.81407500071509,-39,63,-2.9755178907721245,-99.83443708609272,95.53610503282275,54.17879417879419,4.078144078144092,7.274063188831742,-0.1769254730121012,-1.8791264651599104,1.5968740001889525,1.4189781525433773,-0.08897088569736719,-0.4724660826687775,-0.1518640980006785,-1.8791264651599104,1.5968740001889525,1.4097283440669042,-0.0966407896367954,-0.4724660826687775,3883325296,907,33.4187890002795,0.3091869984928053,63,63,63,2637611057,0,0,-38,0,33.24818500004767
