host_monotonic_s,session_id,command_sequence,applied_sequence,state,reject_reason,command_age_ms,ack_latency_ms,rssi_dbm,response_mask,leader_0,leader_1,leader_2,leader_3,leader_4,leader_5,target_0,target_1,target_2,target_3,target_4,target_5,measured_0,measured_1,measured_2,measured_3,measured_4,measured_5
24070.256096659,3597147943,636,635,1,0,9,65.20657799774199,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.356291668,3597147943,639,638,1,0,8,65.55145799939055,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.456055878,3597147943,642,641,1,0,9,65.2024490009353,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.556067658,3597147943,645,644,1,0,8,65.22881300043082,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.656069742,3597147943,648,647,1,0,9,65.26579099954688,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.756027508,3597147943,651,650,1,0,9,65.21452399829286,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.856030514,3597147943,654,653,1,0,3,65.22971699814661,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24070.956169584,3597147943,657,656,1,0,10,65.3859440026281,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.056123577,3597147943,660,659,1,0,7,65.42910400094115,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.156083275,3597147943,663,662,1,0,9,65.22907099861186,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.256177812,3597147943,666,665,1,0,10,65.42908500341582,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.35612457,3597147943,669,668,1,0,11,65.18153899742174,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.456058127,3597147943,672,671,1,0,10,64.92461000016192,-38,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.556094683,3597147943,675,674,1,0,14,65.41029599975445,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.656234493,3597147943,678,677,1,0,10,65.4522699987865,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.756303773,3597147943,681,680,1,0,10,65.44691499948385,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.856161102,3597147943,684,683,1,0,12,65.12938900050358,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24071.956091674,3597147943,687,686,1,0,10,65.17075499868952,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.056154598,3597147943,690,689,1,0,10,65.16925600226386,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.156280016,3597147943,693,692,1,0,10,65.20399999863002,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.256185721,3597147943,696,695,1,0,9,65.05609300074866,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.356225929,3597147943,699,698,1,0,9,65.28070000058506,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.455975495,3597147943,702,701,1,0,11,65.12635699982638,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.555999599,3597147943,705,704,1,0,13,65.2079399987997,-39,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.656018046,3597147943,708,707,1,0,12,65.24709000223083,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.756057203,3597147943,711,710,1,0,9,65.23661900064326,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.856035763,3597147943,714,713,1,0,9,65.13009999980568,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24072.956153691,3597147943,717,716,1,0,3,65.320478999638,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.056129038,3597147943,720,719,1,0,9,64.72742000187282,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.156112549,3597147943,723,722,1,0,3,65.2659909974318,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.256395549,3597147943,726,725,1,0,10,65.54038199828938,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.356155896,3597147943,729,728,1,0,3,65.32057900039945,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.45606116,3597147943,732,731,1,0,9,65.01293100154726,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.556071907,3597147943,735,734,1,0,10,65.19723699966562,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.656141004,3597147943,738,737,1,0,3,64.97208900327678,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.756185963,3597147943,741,740,1,0,9,65.32301699917298,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.856223612,3597147943,744,743,1,0,9,65.2010399971914,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24073.956066647,3597147943,747,746,1,0,3,65.21209000129602,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.056151575,3597147943,750,749,1,0,10,65.26425799893332,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.156079476,3597147943,753,752,1,0,8,65.22311699882266,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.256172199,3597147943,756,755,1,0,10,64.791492997756,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.356107163,3597147943,759,758,1,0,12,65.2871980018972,-40,63,3.879472693032014,-98.17880794701986,93.26039387308532,58.66943866943868,0.024420024420024333,2.5716385011021305,0.05910534863273567,-1.8392429646748838,1.5247923436651631,1.533980787885641,2.6445828783148455,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.456036898,3597147943,762,761,1,0,9,65.11997000052361,-40,63,4.030131826741993,-98.09602649006622,93.26039387308532,58.66943866943868,-0.366300366300365,2.5716385011021305,0.06187980277338591,-1.8376956504447193,1.5247923436651631,1.533980787885641,2.6323110320117604,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.556049902,3597147943,765,764,1,0,10,65.00413699905039,-40,63,4.105461393596983,-97.35099337748345,93.08533916849015,58.66943866943868,-0.17094017094017033,2.5716385011021305,0.06326702984371103,-1.8237698223732393,1.5216935010757195,1.533980787885641,2.6384469551633027,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.656037752,3597147943,768,767,1,0,8,65.27954500052147,-40,63,4.105461393596983,-95.28145695364239,92.56017505470459,58.66943866943868,-0.26862026862026767,2.5716385011021305,0.06326702984371103,-1.785086966619128,1.5123969733073863,1.533980787885641,2.6353789935875316,-0.483203948183977,0.0674951546669682,-1.8392429646748838,1.5232429223704418,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.756099267,3597147943,771,770,1,0,9,65.336973999365,-40,63,4.105461393596983,-91.14238410596026,92.38512035010942,58.83575883575884,-0.073260073260073,2.5716385011021305,0.06326702984371103,-1.7077212551109058,1.5092981307179427,1.5370640573777987,2.641514916739074,-0.483203948183977,0.0674951546669682,-1.8208351952202562,1.521708941582556,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.855990393,3597147943,774,773,1,0,9,65.15165199743933,-52,63,4.030131826741993,-87.41721854304636,92.12253829321665,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06187980277338591,-1.6380921147535057,1.5046498668337762,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.765611886856373,1.521708941582556,1.533980787885641,2.6369129743754174,-0.483203948183977
24074.956053995,3597147943,777,776,1,0,9,65.28716200045892,-52,63,4.030131826741993,-84.68543046357615,92.03501094091905,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06187980277338591,-1.5870307451580787,1.503100445539054,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.7027186745530618,1.5186409800067848,1.5324468070977555,2.6369129743754174,-0.4816699673960913
24075.056140884,3597147943,780,779,1,0,9,65.47867699919152,-52,63,4.030131826741993,-84.3543046357616,91.94748358862142,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06187980277338591,-1.580841488237421,1.5015510242443317,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.6781749819468914,1.5155730184310134,1.53091282630987,2.6369129743754174,-0.4816699673960913
24075.156084782,3597147943,783,782,1,0,10,65.34826300048735,-52,63,4.030131826741993,-84.3543046357616,91.85995623632385,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06187980277338591,-1.580841488237421,1.5000016029496097,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.6260196351587797,1.5109710760673565,1.5293788455219843,2.6369129743754174,-0.48013598660820567
24075.256125516,3597147943,786,785,1,0,10,65.38138799805893,-52,63,4.105461393596983,-84.3543046357616,91.85995623632385,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06326702984371103,-1.580841488237421,1.5000016029496097,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.6183497312193513,1.5109710760673565,1.5293788455219843,2.6369129743754174,-0.48013598660820567
24075.356042347,3597147943,789,788,1,0,9,65.20355099928565,-52,63,4.105461393596983,-84.27152317880794,90.98468271334792,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06326702984371103,-1.5792941740072561,1.4845073900023884,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.6183497312193513,1.509437095279471,1.5293788455219843,2.6369129743754174,-0.48013598660820567
24075.456037474,3597147943,792,791,1,0,10,65.28690200138954,-52,63,4.180790960451986,-83.52649006622516,85.9956236323851,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06465425691403615,-1.5653683459357763,1.3961903762032268,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.6183497312193513,1.504835152915814,1.5293788455219843,2.6369129743754174,-0.48013598660820567
24075.556025812,3597147943,795,794,1,0,9,65.25393099946086,-52,63,4.180790960451986,-82.2019867549669,78.20568927789935,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06465425691403615,-1.5406113182531456,1.2582918809729582,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.5968740001889525,1.4634176716429017,1.5324468070977555,2.6369129743754174,-0.4770680250324344
24075.656070866,3597147943,798,797,1,0,12,65.17703399731545,-52,63,4.180790960451986,-77.98013245033113,71.81619256017507,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06465425691403615,-1.4616982925147584,1.145184126458243,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.5677283652191252,1.372912805157649,1.5462526341887264,2.6369129743754174,-0.47553404424454876
24075.756128557,3597147943,801,800,1,0,12,65.30741400274565,-52,63,4.180790960451986,-72.68211920529801,65.86433260393875,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06465425691403615,-1.3626701817842335,1.0398234784171387,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.517106999218899,1.2670681307935396,1.5508545765523831,2.629243070435989,-0.47553404424454876
24075.856028379,3597147943,804,803,1,0,10,65.16396000006353,-52,63,4.180790960451986,-67.71523178807948,60.96280087527353,58.83575883575884,-0.366300366300365,2.5716385011021305,0.06465425691403615,-1.269831327974367,0.9530558859126993,1.5370640573777987,2.6323110320117604,-0.483203948183977,0.0674951546669682,-1.4342720366730746,1.1612234564294304,1.5508545765523831,2.6399809359511885,-0.47553404424454876
24075.956009306,3597147943,807,806,1,0,9,65.24351500047487,-52,63,4.331450094161966,-64.73509933774835,55.27352297592998,58.83575883575884,-0.024420024420024333,2.5716385011021305,0.06742871105468709,-1.2141280156884466,0.8523435017557609,1.5370640573777987,2.6430488975269597,-0.483203948183977,0.0674951546669682,-1.3391652278241648,1.059980724428978,1.5508545765523831,2.6369129743754174,-0.47553404424454876
24076.056017297,3597147943,810,809,1,0,10,65.1182229994447,-52,63,6.290018832391709,-63.99006622516556,50.10940919037199,58.83575883575884,-0.41514041514041367,2.5716385011021305,0.1034966148831423,-1.2002021876169664,0.7609276453671555,1.5370640573777987,2.6307770512238746,-0.483203948183977,0.0674951546669682,-1.2563302652783401,0.961805954004297,1.5508545765523831,2.6369129743754174,-0.47553404424454876
24076.155996154,3597147943,813,812,1,0,3,65.07445700117387,-53,63,8.775894538606408,-64.15562913907284,46.60831509846827,58.83575883575884,-0.41514041514041367,2.5716385011021305,0.14927510820387405,-1.2032968160772954,0.6989507935782703,1.5370640573777987,2.6307770512238746,-0.483203948183977,0.07516505860639641,-1.2087768608538851,0.8759030298827011,1.5508545765523831,2.633845012799646,-0.47553404424454876
24076.256028784,3597147943,816,815,1,0,10,65.25064599918551,-53,63,10.131826741996235,-66.72185430463577,43.107221006564544,58.83575883575884,-0.41514041514041367,2.5716385011021305,0.17424519546972758,-1.2512635572123938,0.636973941789385,1.5370640573777987,2.6307770512238746,-0.483203948183977,0.11965050145508001,-1.205708899278114,0.7992039904884191,1.5508545765523831,2.633845012799646,-0.47553404424454876
24076.356036767,3597147943,819,818,1,0,9,65.22092500017607,-53,63,10.357815442561204,-71.60596026490066,40.21881838074398,58.004158004158,-0.41514041514041367,2.5716385011021305,0.17840687668070293,-1.342555096792096,0.5858430390635552,1.52164770991701,2.6307770512238746,-0.483203948183977,0.15493205957644976,-1.2210487071569704,0.7347767973972221,1.552388557340269,2.633845012799646,-0.47553404424454876
24076.456051178,3597147943,822,821,1,0,9,65.18747599693597,-53,63,10.056497175141232,-76.98675496688742,37.76805251641139,57.83783783783784,-0.46398046398046233,2.5716385011021305,0.17285796839940246,-1.443130521752785,0.5424592428113354,1.5185644404248526,2.629243070435989,-0.483203948183977,0.16873788666742054,-1.2854759002481673,0.6764855274575677,1.543184672612955,2.633845012799646,-0.47553404424454876
24076.556029028,3597147943,825,824,1,0,9,65.24925899793743,-53,63,7.193973634651599,-81.70529801324503,36.71772428884026,57.75467775467774,-0.46398046398046233,2.5716385011021305,0.12014333972704443,-1.5313274328721584,0.5238661872746699,1.5170228056787738,2.629243070435989,-0.483203948183977,0.17027186745530618,-1.3652429012182206,0.624330180669456,1.5370487494614125,2.633845012799646,-0.47553404424454876
24076.65603301,3597147943,828,827,1,0,9,65.06297200030531,-53,63,0.1883239171374811,-84.60264900662251,36.54266958424509,58.66943866943868,-0.46398046398046233,2.5716385011021305,-0.008868777813199731,-1.5854834309279142,0.5207673446852256,1.533980787885641,2.629243070435989,-0.483203948183977,0.1518640980006785,-1.4756895179459868,0.5905826033359719,1.5370487494614125,2.633845012799646,-0.483203948183977
24076.756135564,3597147943,831,830,1,0,9,65.215814000112,-53,63,-8.323917137476457,-85.67880794701986,36.63019693654269,58.83575883575884,-0.073260073260073,2.5716385011021305,-0.16562543675994804,-1.605598515920052,0.5223167659799477,1.5370640573777987,2.641514916739074,-0.483203948183977,0.05368932757599744,-1.552388557340269,0.5721748338813442,1.538582730249298,2.633845012799646,-0.483203948183977
24076.856117777,3597147943,834,833,1,0,3,65.15716200010502,-53,63,-14.952919020715626,-86.25827814569536,36.63019693654269,58.83575883575884,0.024420024420024333,2.5716385011021305,-0.2877014189485662,-1.616429715531203,0.5223167659799477,1.5370640573777987,2.6445828783148455,-0.483203948183977,-0.08130098175793898,-1.5999419617647237,0.5675728915176872,1.538582730249298,2.633845012799646,-0.483203948183977
24076.956087424,3597147943,837,836,1,0,10,65.07655099994736,-53,63,-19.69868173258004,-86.34105960264901,36.63019693654269,58.83575883575884,0.024420024420024333,2.5716385011021305,-0.37509672437905434,-1.617977029761368,0.5223167659799477,1.5370640573777987,2.6445828783148455,-0.483203948183977,-0.21782527187976106,-1.6152817696435802,0.5675728915176872,1.538582730249298,2.633845012799646,-0.483203948183977
24077.055974439,3597147943,840,839,1,0,11,65.11239300016314,-53,63,-20.677966101694906,-86.42384105960265,36.63019693654269,58.918918918918905,0.073260073260073,2.5716385011021305,-0.39313067629328197,-1.6195243439915323,0.5223167659799477,1.5386056921238773,2.646116859102731,-0.483203948183977,-0.3190680038802134,-1.6152817696435802,0.5675728915176872,1.538582730249298,2.633845012799646,-0.483203948183977
24077.156126347,3597147943,843,842,1,0,10,65.24825299857184,-53,63,-17.890772128060263,-86.50662251655629,36.63019693654269,58.918918918918905,0.12210012210012167,2.5716385011021305,-0.3418032746912494,-1.6210716582216964,0.5223167659799477,1.5386056921238773,2.6476508398906167,-0.483203948183977,-0.36968936988043954,-1.6152817696435802,0.5675728915176872,1.538582730249298,2.633845012799646,-0.483203948183977
24077.256131778,3597147943,846,845,1,0,9,65.27334500060533,-42,63,-12.54237288135593,-86.50662251655629,36.63019693654269,58.918918918918905,0.12210012210012167,2.5716385011021305,-0.24331015269815962,-1.6210716582216964,0.5223167659799477,1.5386056921238773,2.6476508398906167,-0.483203948183977,-0.36355344672889695,-1.6152817696435802,0.5675728915176872,1.538582730249298,2.633845012799646,-0.483203948183977
